record_id,operation,num_input_table,num_key,key_name,name_left_table,name_right_table,rowNum_left_table,rowNum_right_table,rowNum_output_table,colNum_left_table,colNum_right_table,colNum_output_table,cpu_exe_time(ms),fpga_exe_time(ms),label(0_CPU/1_FPGA),
870,inner join,2,1,partkey,lineitem,partsupp,187500,3125,2737,2,1,1,5.132,2.335,1,
871,inner join,2,1,partkey,lineitem,partsupp,187500,1563,1379,2,1,1,3.62,2.143,1,
872,inner join,2,1,partkey,lineitem,partsupp,93750,800000,375000,2,1,1,52.12,48.209,1,
873,inner join,2,1,partkey,lineitem,partsupp,93750,400000,186964,2,1,1,33.56,24.601,1,
874,inner join,2,1,partkey,lineitem,partsupp,93750,200000,93588,2,1,1,24.594,13.024,1,
875,inner join,2,1,partkey,lineitem,partsupp,93750,100000,46472,2,1,1,20.015,7.086,1,
876,inner join,2,1,partkey,lineitem,partsupp,93750,50000,23228,2,1,1,6.803,4.464,1,
877,inner join,2,1,partkey,lineitem,partsupp,93750,25000,11752,2,1,1,4.556,3.02,1,
878,inner join,2,1,partkey,lineitem,partsupp,93750,12500,5696,2,1,1,3.323,2.099,1,
879,inner join,2,1,partkey,lineitem,partsupp,93750,6250,2728,2,1,1,2.844,1.931,1,
880,inner join,2,1,partkey,lineitem,partsupp,93750,3125,1245,2,1,1,2.582,1.714,1,
881,inner join,2,1,partkey,lineitem,partsupp,93750,1563,612,2,1,1,1.84,1.653,1,
882,inner join,2,1,partkey,lineitem,partsupp,46875,800000,187500,2,1,1,33.371,45.607,0,
883,inner join,2,1,partkey,lineitem,partsupp,46875,400000,93464,2,1,1,19.868,23.357,0,
884,inner join,2,1,partkey,lineitem,partsupp,46875,200000,46520,2,1,1,13.195,12.32,1,
885,inner join,2,1,partkey,lineitem,partsupp,46875,100000,23340,2,1,1,9.932,6.756,1,
886,inner join,2,1,partkey,lineitem,partsupp,46875,50000,11628,2,1,1,8.618,3.944,1,
887,inner join,2,1,partkey,lineitem,partsupp,46875,25000,5812,2,1,1,3.081,2.706,1,
888,inner join,2,1,partkey,lineitem,partsupp,46875,12500,2812,2,1,1,2.089,2.083,1,
889,inner join,2,1,partkey,lineitem,partsupp,46875,6250,1300,2,1,1,1.653,1.576,1,
890,inner join,2,1,partkey,lineitem,partsupp,46875,3125,609,2,1,1,1.363,1.331,1,
891,inner join,2,1,partkey,lineitem,partsupp,46875,1563,300,2,1,1,1.037,1.296,0,
892,inner join,2,1,partkey,lineitem,partsupp,23438,800000,93752,2,1,1,25.872,44.863,0,
893,inner join,2,1,partkey,lineitem,partsupp,23438,400000,46720,2,1,1,14.336,22.89,0,
894,inner join,2,1,partkey,lineitem,partsupp,23438,200000,23020,2,1,1,8.732,12.138,0,
895,inner join,2,1,partkey,lineitem,partsupp,23438,100000,11532,2,1,1,5.642,6.606,0,
896,inner join,2,1,partkey,lineitem,partsupp,23438,50000,5700,2,1,1,4.485,4.028,1,
897,inner join,2,1,partkey,lineitem,partsupp,23438,25000,2828,2,1,1,3.817,2.525,1,
898,inner join,2,1,partkey,lineitem,partsupp,23438,12500,1428,2,1,1,1.551,1.95,0,
899,inner join,2,1,partkey,lineitem,partsupp,23438,6250,688,2,1,1,0.986,1.308,0,
900,inner join,2,1,partkey,lineitem,partsupp,23438,3125,308,2,1,1,0.793,1.163,0,
901,inner join,2,1,partkey,lineitem,partsupp,23438,1563,148,2,1,1,0.539,1.07,0,
902,inner join,2,1,partkey,lineitem,partsupp,11719,800000,46876,2,1,1,22.029,44.689,0,
903,inner join,2,1,partkey,lineitem,partsupp,11719,400000,22964,2,1,1,11.595,22.939,0,
904,inner join,2,1,partkey,lineitem,partsupp,11719,200000,11252,2,1,1,6.456,11.988,0,
905,inner join,2,1,partkey,lineitem,partsupp,11719,100000,5548,2,1,1,3.915,6.702,0,
906,inner join,2,1,partkey,lineitem,partsupp,11719,50000,2776,2,1,1,2.681,3.705,0,
907,inner join,2,1,partkey,lineitem,partsupp,11719,25000,1412,2,1,1,2.008,2.418,0,
908,inner join,2,1,partkey,lineitem,partsupp,11719,12500,732,2,1,1,1.774,1.636,1,
909,inner join,2,1,partkey,lineitem,partsupp,11719,6250,388,2,1,1,0.691,1.289,0,
910,inner join,2,1,partkey,lineitem,partsupp,11719,3125,196,2,1,1,0.485,1.073,0,
911,inner join,2,1,partkey,lineitem,partsupp,11719,1563,104,2,1,1,0.328,1.038,0,
912,inner join,2,1,partkey,lineitem,partsupp,5860,800000,23440,2,1,1,20.454,43.931,0,
913,inner join,2,1,partkey,lineitem,partsupp,5860,400000,11404,2,1,1,10.474,22.649,0,
914,inner join,2,1,partkey,lineitem,partsupp,5860,200000,5488,2,1,1,5.641,11.789,0,
915,inner join,2,1,partkey,lineitem,partsupp,5860,100000,2740,2,1,1,3.149,6.501,0,
916,inner join,2,1,partkey,lineitem,partsupp,5860,50000,1396,2,1,1,1.919,3.782,0,
917,inner join,2,1,partkey,lineitem,partsupp,5860,25000,748,2,1,1,1.289,2.377,0,
918,inner join,2,1,partkey,lineitem,partsupp,5860,12500,396,2,1,1,0.989,1.68,0,
919,inner join,2,1,partkey,lineitem,partsupp,5860,6250,200,2,1,1,0.86,1.208,0,
920,inner join,2,1,partkey,lineitem,partsupp,5860,3125,104,2,1,1,0.385,1.073,0,
921,inner join,2,1,partkey,lineitem,partsupp,5860,1563,56,2,1,1,0.244,1.089,0,
922,inner join,2,1,partkey,lineitem,partsupp,2930,800000,11720,2,1,1,19.718,43.96,0,
923,inner join,2,1,partkey,lineitem,partsupp,2930,400000,5760,2,1,1,9.995,22.571,0,
924,inner join,2,1,partkey,lineitem,partsupp,2930,200000,2840,2,1,1,5.3,11.958,0,
925,inner join,2,1,partkey,lineitem,partsupp,2930,100000,1448,2,1,1,2.715,6.49,0,
926,inner join,2,1,partkey,lineitem,partsupp,2930,50000,732,2,1,1,1.529,3.796,0,
927,inner join,2,1,partkey,lineitem,partsupp,2930,25000,416,2,1,1,0.882,2.462,0,
928,inner join,2,1,partkey,lineitem,partsupp,2930,12500,204,2,1,1,0.581,1.54,0,
929,inner join,2,1,partkey,lineitem,partsupp,2930,6250,112,2,1,1,0.43,1.203,0,
930,inner join,2,1,partkey,lineitem,partsupp,2930,3125,64,2,1,1,0.359,0.824,0,
931,inner join,2,1,partkey,lineitem,partsupp,2930,1563,36,2,1,1,0.186,0.785,0,
932,inner join,2,1,partkey,lineitem,partsupp,1465,800000,5860,2,1,1,19.831,44.104,0,
933,inner join,2,1,partkey,lineitem,partsupp,1465,400000,2828,2,1,1,10.067,22.463,0,
934,inner join,2,1,partkey,lineitem,partsupp,1465,200000,1380,2,1,1,5.085,11.984,0,
935,inner join,2,1,partkey,lineitem,partsupp,1465,100000,672,2,1,1,2.595,6.712,0,
936,inner join,2,1,partkey,lineitem,partsupp,1465,50000,376,2,1,1,1.374,3.673,0,
937,inner join,2,1,partkey,lineitem,partsupp,1465,25000,212,2,1,1,0.823,2.344,0,
938,inner join,2,1,partkey,lineitem,partsupp,1465,12500,116,2,1,1,0.488,1.612,0,
939,inner join,2,1,partkey,lineitem,partsupp,1465,6250,60,2,1,1,0.293,1.206,0,
940,inner join,2,1,partkey,lineitem,partsupp,1465,3125,40,2,1,1,0.215,1.03,0,
941,inner join,2,1,partkey,lineitem,partsupp,1465,1563,20,2,1,1,0.175,0.948,0,
942,inner join,2,1,partkey,lineitem,partsupp,6000000,800000,24000000,3,3,4,3088.18,372.681,1,
943,inner join,2,1,partkey,lineitem,partsupp,6000000,400000,11999848,3,3,4,1510.34,211.796,1,
944,inner join,2,1,partkey,lineitem,partsupp,6000000,200000,5998084,3,3,4,769.979,115.055,1,
945,inner join,2,1,partkey,lineitem,partsupp,6000000,100000,2995884,3,3,4,409.046,63.727,1,
946,inner join,2,1,partkey,lineitem,partsupp,6000000,50000,1499120,3,3,4,277.63,52.575,1,
947,inner join,2,1,partkey,lineitem,partsupp,6000000,25000,749516,3,3,4,233.234,48.615,1,
948,inner join,2,1,partkey,lineitem,partsupp,6000000,12500,374588,3,3,4,175.014,46.434,1,
949,inner join,2,1,partkey,lineitem,partsupp,6000000,6250,186456,3,3,4,166.726,44.956,1,
950,inner join,2,1,partkey,lineitem,partsupp,6000000,3125,92994,3,3,4,164.099,44.459,1,
951,inner join,2,1,partkey,lineitem,partsupp,6000000,1563,46606,3,3,4,117.273,43.965,1,
952,inner join,2,1,partkey,lineitem,partsupp,3000000,800000,12000000,3,3,4,1762.37,201.533,1,
953,inner join,2,1,partkey,lineitem,partsupp,3000000,400000,6002160,3,3,4,827.378,103.957,1,
954,inner join,2,1,partkey,lineitem,partsupp,3000000,200000,3001264,3,3,4,366.303,55.336,1,
955,inner join,2,1,partkey,lineitem,partsupp,3000000,100000,1497076,3,3,4,210.682,33.511,1,
956,inner join,2,1,partkey,lineitem,partsupp,3000000,50000,748268,3,3,4,154.05,27.92,1,
957,inner join,2,1,partkey,lineitem,partsupp,3000000,25000,375220,3,3,4,111.088,25.148,1,
958,inner join,2,1,partkey,lineitem,partsupp,3000000,12500,187632,3,3,4,88.048,24.418,1,
959,inner join,2,1,partkey,lineitem,partsupp,3000000,6250,93766,3,3,4,84.737,23.449,1,
960,inner join,2,1,partkey,lineitem,partsupp,3000000,3125,46798,3,3,4,79.767,22.928,1,
961,inner join,2,1,partkey,lineitem,partsupp,3000000,1563,23508,3,3,4,56.6,22.88,1,
962,inner join,2,1,partkey,lineitem,partsupp,1500000,800000,6000000,3,3,4,933.207,123.957,1,
963,inner join,2,1,partkey,lineitem,partsupp,1500000,400000,3002076,3,3,4,428.951,63.725,1,
964,inner join,2,1,partkey,lineitem,partsupp,1500000,200000,1499748,3,3,4,181.291,33.779,1,
965,inner join,2,1,partkey,lineitem,partsupp,1500000,100000,747404,3,3,4,96.913,19.986,1,
966,inner join,2,1,partkey,lineitem,partsupp,1500000,50000,374056,3,3,4,67.052,16.098,1,
967,inner join,2,1,partkey,lineitem,partsupp,1500000,25000,187716,3,3,4,53.163,13.763,1,
968,inner join,2,1,partkey,lineitem,partsupp,1500000,12500,93736,3,3,4,42.526,12.944,1,
969,inner join,2,1,partkey,lineitem,partsupp,1500000,6250,46644,3,3,4,40.244,12.229,1,
970,inner join,2,1,partkey,lineitem,partsupp,1500000,3125,23290,3,3,4,38.502,14.081,1,
971,inner join,2,1,partkey,lineitem,partsupp,1500000,1563,11602,3,3,4,27.527,12.026,1,
972,inner join,2,1,partkey,lineitem,partsupp,750000,800000,3000000,3,3,4,595.22,89.044,1,
973,inner join,2,1,partkey,lineitem,partsupp,750000,400000,1500908,3,3,4,206.809,43.79,1,
974,inner join,2,1,partkey,lineitem,partsupp,750000,200000,748792,3,3,4,91.617,23.138,1,
975,inner join,2,1,partkey,lineitem,partsupp,750000,100000,373460,3,3,4,49.018,13.651,1,
976,inner join,2,1,partkey,lineitem,partsupp,750000,50000,187796,3,3,4,36.233,10.088,1,
977,inner join,2,1,partkey,lineitem,partsupp,750000,25000,94468,3,3,4,28.407,8.145,1,
978,inner join,2,1,partkey,lineitem,partsupp,750000,12500,47036,3,3,4,21.943,7.377,1,
979,inner join,2,1,partkey,lineitem,partsupp,750000,6250,23330,3,3,4,20.327,6.859,1,
980,inner join,2,1,partkey,lineitem,partsupp,750000,3125,11679,3,3,4,19.644,6.748,1,
981,inner join,2,1,partkey,lineitem,partsupp,750000,1563,5779,3,3,4,14.065,6.345,1,
982,inner join,2,1,partkey,lineitem,partsupp,375000,800000,1500000,3,3,4,253.686,64.315,1,
983,inner join,2,1,partkey,lineitem,partsupp,375000,400000,748744,3,3,4,210.213,33.151,1,
984,inner join,2,1,partkey,lineitem,partsupp,375000,200000,374116,3,3,4,50.322,17.498,1,
985,inner join,2,1,partkey,lineitem,partsupp,375000,100000,186864,3,3,4,30.14,9.834,1,
986,inner join,2,1,partkey,lineitem,partsupp,375000,50000,93640,3,3,4,19.104,6.927,1,
987,inner join,2,1,partkey,lineitem,partsupp,375000,25000,47124,3,3,4,14.737,5.254,1,
988,inner join,2,1,partkey,lineitem,partsupp,375000,12500,23424,3,3,4,11.291,4.476,1,
989,inner join,2,1,partkey,lineitem,partsupp,375000,6250,11622,3,3,4,10.129,4.047,1,
990,inner join,2,1,partkey,lineitem,partsupp,375000,3125,5672,3,3,4,9.731,4.707,1,
991,inner join,2,1,partkey,lineitem,partsupp,375000,1563,2779,3,3,4,6.986,3.832,1,
992,inner join,2,1,partkey,lineitem,partsupp,187500,800000,750000,3,3,4,110.358,54.899,1,
993,inner join,2,1,partkey,lineitem,partsupp,187500,400000,374164,3,3,4,69.278,28.257,1,
994,inner join,2,1,partkey,lineitem,partsupp,187500,200000,187120,3,3,4,54.656,14.633,1,
995,inner join,2,1,partkey,lineitem,partsupp,187500,100000,93580,3,3,4,17.077,8.367,1,
996,inner join,2,1,partkey,lineitem,partsupp,187500,50000,46800,3,3,4,11.661,5.442,1,
997,inner join,2,1,partkey,lineitem,partsupp,187500,25000,23684,3,3,4,7.966,3.926,1,
998,inner join,2,1,partkey,lineitem,partsupp,187500,12500,11620,3,3,4,6.129,3.32,1,
999,inner join,2,1,partkey,lineitem,partsupp,187500,6250,5740,3,3,4,5.294,2.715,1,
1000,inner join,2,1,partkey,lineitem,partsupp,187500,3125,2737,3,3,4,5.064,2.59,1,
1001,inner join,2,1,partkey,lineitem,partsupp,187500,1563,1379,3,3,4,3.538,2.329,1,
1002,inner join,2,1,partkey,lineitem,partsupp,93750,800000,375000,3,3,4,56.698,49.989,1,
1003,inner join,2,1,partkey,lineitem,partsupp,93750,400000,186964,3,3,4,33.265,25.419,1,
1004,inner join,2,1,partkey,lineitem,partsupp,93750,200000,93588,3,3,4,24.757,13.185,1,
1005,inner join,2,1,partkey,lineitem,partsupp,93750,100000,46472,3,3,4,20.56,7.27,1,
1006,inner join,2,1,partkey,lineitem,partsupp,93750,50000,23228,3,3,4,7.507,4.557,1,
1007,inner join,2,1,partkey,lineitem,partsupp,93750,25000,11752,3,3,4,4.889,3.126,1,
1008,inner join,2,1,partkey,lineitem,partsupp,93750,12500,5696,3,3,4,3.458,2.313,1,
1009,inner join,2,1,partkey,lineitem,partsupp,93750,6250,2728,3,3,4,2.869,1.97,1,
1010,inner join,2,1,partkey,lineitem,partsupp,93750,3125,1245,3,3,4,2.556,1.677,1,
1011,inner join,2,1,partkey,lineitem,partsupp,93750,1563,612,3,3,4,1.849,1.5,1,
1012,inner join,2,1,partkey,lineitem,partsupp,46875,800000,187500,3,3,4,36.031,46.974,0,
1013,inner join,2,1,partkey,lineitem,partsupp,46875,400000,93464,3,3,4,20.865,24.15,0,
1014,inner join,2,1,partkey,lineitem,partsupp,46875,200000,46520,3,3,4,13.998,12.589,1,
1015,inner join,2,1,partkey,lineitem,partsupp,46875,100000,23340,3,3,4,10.431,6.924,1,
1016,inner join,2,1,partkey,lineitem,partsupp,46875,50000,11628,3,3,4,8.976,3.853,1,
1017,inner join,2,1,partkey,lineitem,partsupp,46875,25000,5812,3,3,4,3.326,2.737,1,
1018,inner join,2,1,partkey,lineitem,partsupp,46875,12500,2812,3,3,4,2.192,2.018,1,
1019,inner join,2,1,partkey,lineitem,partsupp,46875,6250,1300,3,3,4,1.674,1.456,1,
1020,inner join,2,1,partkey,lineitem,partsupp,46875,3125,609,3,3,4,1.377,1.437,0,
1021,inner join,2,1,partkey,lineitem,partsupp,46875,1563,300,3,3,4,1.002,1.368,0,
1022,inner join,2,1,partkey,lineitem,partsupp,23438,800000,93752,3,3,4,28.387,45.929,0,
1023,inner join,2,1,partkey,lineitem,partsupp,23438,400000,46720,3,3,4,15.505,23.529,0,
1024,inner join,2,1,partkey,lineitem,partsupp,23438,200000,23020,3,3,4,9.135,12.257,0,
1025,inner join,2,1,partkey,lineitem,partsupp,23438,100000,11532,3,3,4,5.989,6.675,0,
1026,inner join,2,1,partkey,lineitem,partsupp,23438,50000,5700,3,3,4,4.467,3.892,1,
1027,inner join,2,1,partkey,lineitem,partsupp,23438,25000,2828,3,3,4,3.674,2.703,1,
1028,inner join,2,1,partkey,lineitem,partsupp,23438,12500,1428,3,3,4,1.559,1.702,0,
1029,inner join,2,1,partkey,lineitem,partsupp,23438,6250,688,3,3,4,1.053,1.253,0,
1030,inner join,2,1,partkey,lineitem,partsupp,23438,3125,308,3,3,4,0.792,1.069,0,
1031,inner join,2,1,partkey,lineitem,partsupp,23438,1563,148,3,3,4,0.558,0.963,0,
1032,inner join,2,1,partkey,lineitem,partsupp,11719,800000,46876,3,3,4,23.191,45.833,0,
1033,inner join,2,1,partkey,lineitem,partsupp,11719,400000,22964,3,3,4,12.227,23.354,0,
1034,inner join,2,1,partkey,lineitem,partsupp,11719,200000,11252,3,3,4,6.832,12.04,0,
1035,inner join,2,1,partkey,lineitem,partsupp,11719,100000,5548,3,3,4,4.127,6.702,0,
1036,inner join,2,1,partkey,lineitem,partsupp,11719,50000,2776,3,3,4,2.724,4.079,0,
1037,inner join,2,1,partkey,lineitem,partsupp,11719,25000,1412,3,3,4,2.097,2.37,0,
1038,inner join,2,1,partkey,lineitem,partsupp,11719,12500,732,3,3,4,1.792,1.772,1,
1039,inner join,2,1,partkey,lineitem,partsupp,11719,6250,388,3,3,4,0.819,1.324,0,
1040,inner join,2,1,partkey,lineitem,partsupp,11719,3125,196,3,3,4,0.497,1.066,0,
1041,inner join,2,1,partkey,lineitem,partsupp,11719,1563,104,3,3,4,0.359,1.023,0,
1042,inner join,2,1,partkey,lineitem,partsupp,5860,800000,23440,3,3,4,21.068,45.102,0,
1043,inner join,2,1,partkey,lineitem,partsupp,5860,400000,11404,3,3,4,10.765,23.069,0,
1044,inner join,2,1,partkey,lineitem,partsupp,5860,200000,5488,3,3,4,5.727,12.162,0,
1045,inner join,2,1,partkey,lineitem,partsupp,5860,100000,2740,3,3,4,3.258,6.631,0,
1046,inner join,2,1,partkey,lineitem,partsupp,5860,50000,1396,3,3,4,1.962,3.809,0,
1047,inner join,2,1,partkey,lineitem,partsupp,5860,25000,748,3,3,4,1.334,2.319,0,
1048,inner join,2,1,partkey,lineitem,partsupp,5860,12500,396,3,3,4,1.013,1.679,0,
1049,inner join,2,1,partkey,lineitem,partsupp,5860,6250,200,3,3,4,0.868,1.279,0,
1050,inner join,2,1,partkey,lineitem,partsupp,5860,3125,104,3,3,4,0.39,1.144,0,
1051,inner join,2,1,partkey,lineitem,partsupp,5860,1563,56,3,3,4,0.238,0.917,0,
1052,inner join,2,1,partkey,lineitem,partsupp,2930,800000,11720,3,3,4,20.038,44.601,0,
1053,inner join,2,1,partkey,lineitem,partsupp,2930,400000,5760,3,3,4,10.223,22.874,0,
1054,inner join,2,1,partkey,lineitem,partsupp,2930,200000,2840,3,3,4,5.272,11.936,0,
1055,inner join,2,1,partkey,lineitem,partsupp,2930,100000,1448,3,3,4,2.802,6.289,0,
1056,inner join,2,1,partkey,lineitem,partsupp,2930,50000,732,3,3,4,1.57,3.716,0,
1057,inner join,2,1,partkey,lineitem,partsupp,2930,25000,416,3,3,4,0.959,2.204,0,
1058,inner join,2,1,partkey,lineitem,partsupp,2930,12500,204,3,3,4,0.649,1.735,0,
1059,inner join,2,1,partkey,lineitem,partsupp,2930,6250,112,3,3,4,0.499,1.282,0,
1060,inner join,2,1,partkey,lineitem,partsupp,2930,3125,64,3,3,4,0.416,0.958,0,
1061,inner join,2,1,partkey,lineitem,partsupp,2930,1563,36,3,3,4,0.206,0.852,0,
1062,inner join,2,1,partkey,lineitem,partsupp,1465,800000,5860,3,3,4,19.949,45.381,0,
1063,inner join,2,1,partkey,lineitem,partsupp,1465,400000,2828,3,3,4,10.023,23.144,0,
1064,inner join,2,1,partkey,lineitem,partsupp,1465,200000,1380,3,3,4,5.127,11.98,0,
1065,inner join,2,1,partkey,lineitem,partsupp,1465,100000,672,3,3,4,2.61,6.621,0,
1066,inner join,2,1,partkey,lineitem,partsupp,1465,50000,376,3,3,4,1.406,3.674,0,
1067,inner join,2,1,partkey,lineitem,partsupp,1465,25000,212,3,3,4,0.755,2.264,0,
1068,inner join,2,1,partkey,lineitem,partsupp,1465,12500,116,3,3,4,0.449,1.541,0,
1069,inner join,2,1,partkey,lineitem,partsupp,1465,6250,60,3,3,4,0.297,1.147,0,
1070,inner join,2,1,partkey,lineitem,partsupp,1465,3125,40,3,3,4,0.222,1.021,0,
1071,inner join,2,1,partkey,lineitem,partsupp,1465,1563,20,3,3,4,0.182,0.806,0,
1072,inner join,2,1,partkey,partsupp,part,200000,800000,800000,3,3,4,50.888,55.955,0,
1073,inner join,2,1,partkey,partsupp,part,200000,400000,400000,3,3,4,35.962,29.105,1,
1074,inner join,2,1,partkey,partsupp,part,200000,200000,200000,3,3,4,25.53,15.404,1,
1075,inner join,2,1,partkey,partsupp,part,200000,100000,100000,3,3,4,13.286,8.892,1,
1076,inner join,2,1,partkey,partsupp,part,200000,50000,50000,3,3,4,8.691,5.614,1,
1077,inner join,2,1,partkey,partsupp,part,200000,25000,25000,3,3,4,6.275,4.012,1,
1078,inner join,2,1,partkey,partsupp,part,200000,12500,12500,3,3,4,5.191,3.203,1,
1079,inner join,2,1,partkey,partsupp,part,200000,6250,6250,3,3,4,4.547,2.672,1,
1080,inner join,2,1,partkey,partsupp,part,200000,3125,3125,3,3,4,4.345,2.622,1,
1081,inner join,2,1,partkey,partsupp,part,200000,1563,1563,3,3,4,3.381,2.499,1,
1082,inner join,2,1,partkey,partsupp,part,100000,800000,400000,3,3,4,33.178,49.846,0,
1083,inner join,2,1,partkey,partsupp,part,100000,400000,400000,3,3,4,23.675,27.843,0,
1084,inner join,2,1,partkey,partsupp,part,100000,200000,200000,3,3,4,17.779,14.608,1,
1085,inner join,2,1,partkey,partsupp,part,100000,100000,100000,3,3,4,12.889,8.169,1,
1086,inner join,2,1,partkey,partsupp,part,100000,50000,50000,3,3,4,6.694,5.037,1,
1087,inner join,2,1,partkey,partsupp,part,100000,25000,25000,3,3,4,4.365,3.24,1,
1088,inner join,2,1,partkey,partsupp,part,100000,12500,12500,3,3,4,3.292,2.509,1,
1089,inner join,2,1,partkey,partsupp,part,100000,6250,6250,3,3,4,2.66,1.975,1,
1090,inner join,2,1,partkey,partsupp,part,100000,3125,3125,3,3,4,2.377,1.807,1,
1091,inner join,2,1,partkey,partsupp,part,100000,1563,1563,3,3,4,1.827,1.613,1,
1092,inner join,2,1,partkey,partsupp,part,50000,800000,200000,3,3,4,24.888,47.324,0,
1093,inner join,2,1,partkey,partsupp,part,50000,400000,200000,3,3,4,15.846,25.362,0,
1094,inner join,2,1,partkey,partsupp,part,50000,200000,200000,3,3,4,11.583,14.379,0,
1095,inner join,2,1,partkey,partsupp,part,50000,100000,100000,3,3,4,8.762,7.644,1,
1096,inner join,2,1,partkey,partsupp,part,50000,50000,50000,3,3,4,6.351,4.635,1,
1097,inner join,2,1,partkey,partsupp,part,50000,25000,25000,3,3,4,3.314,2.888,1,
1098,inner join,2,1,partkey,partsupp,part,50000,12500,12500,3,3,4,2.179,1.956,1,
1099,inner join,2,1,partkey,partsupp,part,50000,6250,6250,3,3,4,1.573,1.518,1,
1100,inner join,2,1,partkey,partsupp,part,50000,3125,3125,3,3,4,1.328,1.515,0,
1101,inner join,2,1,partkey,partsupp,part,50000,1563,1563,3,3,4,0.998,1.2,0,
1102,inner join,2,1,partkey,partsupp,part,25000,800000,100000,3,3,4,20.737,46.636,0,
1103,inner join,2,1,partkey,partsupp,part,25000,400000,100000,3,3,4,11.97,24.389,0,
1104,inner join,2,1,partkey,partsupp,part,25000,200000,100000,3,3,4,7.65,13.326,0,
1105,inner join,2,1,partkey,partsupp,part,25000,100000,100000,3,3,4,5.765,7.92,0,
1106,inner join,2,1,partkey,partsupp,part,25000,50000,50000,3,3,4,4.048,4.535,0,
1107,inner join,2,1,partkey,partsupp,part,25000,25000,25000,3,3,4,2.979,2.563,1,
1108,inner join,2,1,partkey,partsupp,part,25000,12500,12500,3,3,4,1.645,1.778,0,
1109,inner join,2,1,partkey,partsupp,part,25000,6250,6250,3,3,4,0.983,1.2,0,
1110,inner join,2,1,partkey,partsupp,part,25000,3125,3125,3,3,4,0.786,1.078,0,
1111,inner join,2,1,partkey,partsupp,part,25000,1563,1563,3,3,4,0.578,0.938,0,
1112,inner join,2,1,partkey,partsupp,part,12500,800000,50000,3,3,4,18.104,45.16,0,
1113,inner join,2,1,partkey,partsupp,part,12500,400000,50000,3,3,4,10.106,23.249,0,
1114,inner join,2,1,partkey,partsupp,part,12500,200000,50000,3,3,4,5.779,12.463,0,
1115,inner join,2,1,partkey,partsupp,part,12500,100000,50000,3,3,4,3.877,7.068,0,
1116,inner join,2,1,partkey,partsupp,part,12500,50000,50000,3,3,4,2.753,4.33,0,
1117,inner join,2,1,partkey,partsupp,part,12500,25000,25000,3,3,4,1.949,2.703,0,
1118,inner join,2,1,partkey,partsupp,part,12500,12500,12500,3,3,4,1.396,1.785,0,
1119,inner join,2,1,partkey,partsupp,part,12500,6250,6250,3,3,4,0.729,1.217,0,
1120,inner join,2,1,partkey,partsupp,part,12500,3125,3125,3,3,4,0.496,0.976,0,
1121,inner join,2,1,partkey,partsupp,part,12500,1563,1563,3,3,4,0.408,0.917,0,
1122,inner join,2,1,partkey,partsupp,part,6250,800000,25000,3,3,4,17,44.805,0,
1123,inner join,2,1,partkey,partsupp,part,6250,400000,25000,3,3,4,8.955,23.006,0,
1124,inner join,2,1,partkey,partsupp,part,6250,200000,25000,3,3,4,4.93,12.227,0,
1125,inner join,2,1,partkey,partsupp,part,6250,100000,25000,3,3,4,2.935,6.783,0,
1126,inner join,2,1,partkey,partsupp,part,6250,50000,25000,3,3,4,1.823,4.196,0,
1127,inner join,2,1,partkey,partsupp,part,6250,25000,25000,3,3,4,1.327,2.752,0,
1128,inner join,2,1,partkey,partsupp,part,6250,12500,12500,3,3,4,0.907,1.591,0,
1129,inner join,2,1,partkey,partsupp,part,6250,6250,6250,3,3,4,0.649,1.109,0,
1130,inner join,2,1,partkey,partsupp,part,6250,3125,3125,3,3,4,0.37,1.721,0,
1131,inner join,2,1,partkey,partsupp,part,6250,1563,1563,3,3,4,0.272,0.5,0,
1132,inner join,2,1,partkey,partsupp,part,3125,800000,12500,3,3,4,16.551,45.302,0,
1133,inner join,2,1,partkey,partsupp,part,3125,400000,12500,3,3,4,8.673,23.17,0,
1134,inner join,2,1,partkey,partsupp,part,3125,200000,12500,3,3,4,4.644,12.182,0,
1135,inner join,2,1,partkey,partsupp,part,3125,100000,12500,3,3,4,2.398,6.72,0,
1136,inner join,2,1,partkey,partsupp,part,3125,50000,12500,3,3,4,1.443,3.838,0,
1137,inner join,2,1,partkey,partsupp,part,3125,25000,12500,3,3,4,0.964,2.467,0,
1138,inner join,2,1,partkey,partsupp,part,3125,12500,12500,3,3,4,0.638,1.866,0,
1139,inner join,2,1,partkey,partsupp,part,3125,6250,6250,3,3,4,0.435,1.208,0,
1140,inner join,2,1,partkey,partsupp,part,3125,3125,3125,3,3,4,0.315,0.993,0,
1141,inner join,2,1,partkey,partsupp,part,3125,1563,1563,3,3,4,0.197,0.888,0,
1142,inner join,2,1,partkey,partsupp,part,1563,800000,6252,3,3,4,13.131,44.509,0,
1143,inner join,2,1,partkey,partsupp,part,1563,400000,6252,3,3,4,6.746,22.886,0,
1144,inner join,2,1,partkey,partsupp,part,1563,200000,6252,3,3,4,3.593,11.978,0,
1145,inner join,2,1,partkey,partsupp,part,1563,100000,6252,3,3,4,1.849,6.604,0,
1146,inner join,2,1,partkey,partsupp,part,1563,50000,6252,3,3,4,1.11,3.854,0,
1147,inner join,2,1,partkey,partsupp,part,1563,25000,6252,3,3,4,0.667,2.28,0,
1148,inner join,2,1,partkey,partsupp,part,1563,12500,6252,3,3,4,0.448,1.604,0,
